
[Name]
commenface_dingzi_waike

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
4.31946963e-002, 4.16449457e-002, 1.63686976e-001, 3.01071136e+002
4.61192504e-002, 3.83809581e-002, 1.67615548e-001, 3.00879425e+002
4.46867794e-002, 4.00396697e-002, 1.67615548e-001, 3.00843781e+002
4.31946889e-002, 4.16449569e-002, 1.69579834e-001, 3.00596924e+002
4.31946926e-002, 4.16449532e-002, 1.67615548e-001, 3.00828400e+002
4.87977825e-002, 3.49121541e-002, 1.65651262e-001, 3.01170990e+002
4.87977751e-002, 3.49121690e-002, 1.63686976e-001, 3.01274170e+002
4.74901870e-002, 3.66710350e-002, 1.65651262e-001, 3.01111298e+002
4.74901795e-002, 3.66710462e-002, 1.63686976e-001, 3.01208618e+002
4.87977937e-002, 3.49121392e-002, 1.67615548e-001, 3.00989227e+002
4.74901982e-002, 3.66710201e-002, 1.67615548e-001, 3.00930389e+002
5.93610778e-002, 8.73664673e-003, 1.57794118e-001, 3.01191925e+002
5.96405342e-002, 6.56285184e-003, 1.57794118e-001, 3.01257965e+002
5.96405342e-002, 6.56285416e-003, 1.55829832e-001, 3.01198029e+002
5.93610741e-002, 8.73664953e-003, 1.55829832e-001, 3.01137726e+002
5.90024181e-002, 1.08987633e-002, 1.57794118e-001, 3.01139343e+002
5.96405342e-002, 6.56284904e-003, 1.59758404e-001, 3.01319183e+002
5.93610778e-002, 8.73664021e-003, 1.61722690e-001, 3.01258911e+002
5.96405379e-002, 6.56284578e-003, 1.61722690e-001, 3.01327301e+002
5.93610778e-002, 8.73664394e-003, 1.59758404e-001, 3.01253632e+002
5.90024181e-002, 1.08987596e-002, 1.61722690e-001, 3.01206726e+002
5.90024181e-002, 1.08987624e-002, 1.59758404e-001, 3.01196564e+002
5.98404184e-002, 4.38028481e-003, 1.55829832e-001, 3.01263153e+002
5.98404184e-002, 4.38028295e-003, 1.57794118e-001, 3.01329468e+002
5.98404184e-002, 4.38028108e-003, 1.59758404e-001, 3.01391693e+002
5.99604547e-002, 2.19185464e-003, 1.57794118e-001, 3.01382294e+002
5.99604547e-002, 2.19185557e-003, 1.55829832e-001, 3.01313721e+002
5.99604547e-002, 2.19185255e-003, 1.61722690e-001, 3.01439911e+002
5.99604547e-002, 2.19185371e-003, 1.59758404e-001, 3.01441132e+002
5.98404184e-002, 4.38027875e-003, 1.61722690e-001, 3.01393250e+002
5.96405342e-002, 6.56285975e-003, 1.51901260e-001, 3.01184082e+002
5.96405342e-002, 6.56286255e-003, 1.49936974e-001, 3.01235687e+002
5.93610741e-002, 8.73665512e-003, 1.51901260e-001, 3.01119171e+002
5.93610741e-002, 8.73665791e-003, 1.49936974e-001, 3.01175690e+002
5.96405342e-002, 6.56286767e-003, 1.47972688e-001, 3.01332428e+002
5.90024143e-002, 1.08987680e-002, 1.51901260e-001, 3.01066498e+002
5.93610741e-002, 8.73666350e-003, 1.47972688e-001, 3.01273712e+002
5.90024143e-002, 1.08987698e-002, 1.49936974e-001, 3.01126068e+002
5.96405342e-002, 6.56285696e-003, 1.53865546e-001, 3.01173737e+002
5.93610741e-002, 8.73665232e-003, 1.53865546e-001, 3.01110229e+002
5.90024143e-002, 1.08987652e-002, 1.55829832e-001, 3.01083405e+002
5.90024143e-002, 1.08987661e-002, 1.53865546e-001, 3.01055206e+002
5.99604547e-002, 2.19185743e-003, 1.51901260e-001, 3.01281860e+002
5.99604547e-002, 2.19185837e-003, 1.49936974e-001, 3.01334595e+002
5.98404184e-002, 4.38028900e-003, 1.51901260e-001, 3.01243652e+002
5.98404184e-002, 4.38029086e-003, 1.49936974e-001, 3.01297546e+002
5.99604547e-002, 2.19185650e-003, 1.53865546e-001, 3.01276367e+002
5.98404184e-002, 4.38028714e-003, 1.53865546e-001, 3.01231293e+002
5.60415089e-002, 2.14342047e-002, 1.55829832e-001, 3.01069489e+002
5.60415015e-002, 2.14342177e-002, 1.57794118e-001, 3.01119934e+002
5.60414977e-002, 2.14342307e-002, 1.59758404e-001, 3.01185272e+002
5.74565455e-002, 1.72863659e-002, 1.55829832e-001, 3.01013672e+002
5.67869097e-002, 1.93732176e-002, 1.57794118e-001, 3.01087036e+002
5.74565418e-002, 1.72863733e-002, 1.57794118e-001, 3.01076019e+002
5.67869097e-002, 1.93732083e-002, 1.55829832e-001, 3.01030731e+002
5.74565418e-002, 1.72863789e-002, 1.59758404e-001, 3.01141571e+002
5.67869022e-002, 1.93732362e-002, 1.61722690e-001, 3.01177124e+002
5.74565381e-002, 1.72863845e-002, 1.61722690e-001, 3.01155457e+002
5.67869060e-002, 1.93732269e-002, 1.59758404e-001, 3.01155975e+002
5.60414940e-002, 2.14342438e-002, 1.61722690e-001, 3.01214508e+002
5.80495149e-002, 1.51764695e-002, 1.55829832e-001, 3.01016846e+002
5.80495149e-002, 1.51764732e-002, 1.57794118e-001, 3.01076447e+002
5.80495149e-002, 1.51764769e-002, 1.59758404e-001, 3.01136932e+002
5.85650355e-002, 1.30463233e-002, 1.57794118e-001, 3.01098480e+002
5.85650355e-002, 1.30463233e-002, 1.55829832e-001, 3.01040497e+002
5.85650355e-002, 1.30463243e-002, 1.61722690e-001, 3.01167389e+002
5.85650355e-002, 1.30463243e-002, 1.59758404e-001, 3.01155792e+002
5.80495149e-002, 1.51764797e-002, 1.61722690e-001, 3.01151337e+002
5.74565493e-002, 1.72863472e-002, 1.49936974e-001, 3.01089111e+002
5.67869172e-002, 1.93731897e-002, 1.51901260e-001, 3.01048248e+002
5.74565493e-002, 1.72863528e-002, 1.51901260e-001, 3.01021973e+002
5.74565530e-002, 1.72863472e-002, 1.47972688e-001, 3.01189850e+002
5.67869209e-002, 1.93731803e-002, 1.49936974e-001, 3.01121796e+002
5.60415201e-002, 2.14341786e-002, 1.51901260e-001, 3.01093048e+002
5.67869209e-002, 1.93731766e-002, 1.47972688e-001, 3.01223358e+002
5.60415238e-002, 2.14341674e-002, 1.49936974e-001, 3.01171661e+002
5.60415238e-002, 2.14341618e-002, 1.47972688e-001, 3.01277863e+002
5.74565455e-002, 1.72863603e-002, 1.53865546e-001, 3.00995392e+002
5.67869134e-002, 1.93731990e-002, 1.53865546e-001, 3.01016937e+002
5.60415126e-002, 2.14341916e-002, 1.53865546e-001, 3.01059845e+002
5.85650355e-002, 1.30463215e-002, 1.51901260e-001, 3.01030304e+002
5.85650355e-002, 1.30463205e-002, 1.49936974e-001, 3.01092682e+002
5.90024143e-002, 1.08987745e-002, 1.47972688e-001, 3.01220551e+002
5.80495186e-002, 1.51764620e-002, 1.51901260e-001, 3.01016449e+002
5.85650355e-002, 1.30463252e-002, 1.47972688e-001, 3.01187805e+002
5.80495186e-002, 1.51764592e-002, 1.49936974e-001, 3.01080017e+002
5.80495186e-002, 1.51764611e-002, 1.47972688e-001, 3.01177612e+002
5.85650355e-002, 1.30463224e-002, 1.53865546e-001, 3.01015198e+002
5.80495186e-002, 1.51764657e-002, 1.53865546e-001, 3.00995239e+002
5.96405379e-002, 6.56281924e-003, 1.69579834e-001, 3.00640656e+002
5.93610816e-002, 8.73660017e-003, 1.71544120e-001, 3.00344757e+002
5.96405417e-002, 6.56280480e-003, 1.71544120e-001, 3.00393829e+002
5.93610816e-002, 8.73661228e-003, 1.69579834e-001, 3.00592010e+002
5.90024218e-002, 1.08987279e-002, 1.71544120e-001, 3.00307983e+002
5.96405566e-002, 6.56274008e-003, 1.75472692e-001, 3.01272980e+002
5.96405417e-002, 6.56278385e-003, 1.73508406e-001, 3.00118469e+002
5.93610965e-002, 8.73656385e-003, 1.75472692e-001, 3.01031738e+002
5.93610853e-002, 8.73658527e-003, 1.73508406e-001, 3.00075531e+002
5.90024218e-002, 1.08987466e-002, 1.75472692e-001, 3.00942383e+002
5.90024218e-002, 1.08987270e-002, 1.73508406e-001, 3.00043610e+002
5.98404184e-002, 4.38025966e-003, 1.69579834e-001, 3.00689240e+002
5.98404221e-002, 4.38024709e-003, 1.71544120e-001, 3.00442139e+002
5.98404221e-002, 4.38022753e-003, 1.73508406e-001, 3.00169952e+002
5.99604547e-002, 2.19183555e-003, 1.71544120e-001, 3.00478821e+002
5.99604547e-002, 2.19184277e-003, 1.69579834e-001, 3.00724365e+002
5.99604622e-002, 2.19181133e-003, 1.75472692e-001, 3.01347992e+002
5.99604547e-002, 2.19182437e-003, 1.73508406e-001, 3.00208771e+002
5.98404333e-002, 4.38018795e-003, 1.75472692e-001, 3.01418030e+002
5.96405379e-002, 6.56284019e-003, 1.63686976e-001, 3.01257446e+002
5.93610778e-002, 8.73662811e-003, 1.65651262e-001, 3.01051544e+002
5.96405379e-002, 6.56283414e-003, 1.65651262e-001, 3.01106171e+002
5.93610778e-002, 8.73663463e-003, 1.63686976e-001, 3.01197052e+002
5.90024181e-002, 1.08987484e-002, 1.65651262e-001, 3.01008972e+002
5.90024181e-002, 1.08987549e-002, 1.63686976e-001, 3.01145844e+002
5.96405379e-002, 6.56282809e-003, 1.67615548e-001, 3.00887604e+002
5.93610816e-002, 8.73662159e-003, 1.67615548e-001, 3.00835052e+002
5.90024218e-002, 1.08987363e-002, 1.69579834e-001, 3.00554596e+002
5.90024218e-002, 1.08987428e-002, 1.67615548e-001, 3.00796295e+002
5.99604547e-002, 2.19184859e-003, 1.65651262e-001, 3.01198120e+002
5.99604547e-002, 2.19185068e-003, 1.63686976e-001, 3.01360199e+002
5.98404184e-002, 4.38027084e-003, 1.65651262e-001, 3.01162170e+002
5.98404184e-002, 4.38027503e-003, 1.63686976e-001, 3.01318481e+002
5.99604547e-002, 2.19184626e-003, 1.67615548e-001, 3.00971283e+002
5.98404184e-002, 4.38026618e-003, 1.67615548e-001, 3.00937103e+002
5.60414754e-002, 2.14342866e-002, 1.69579834e-001, 3.00604462e+002
5.60414679e-002, 2.14343090e-002, 1.71544120e-001, 3.00350494e+002
5.60414456e-002, 2.14343704e-002, 1.73508406e-001, 3.00076324e+002
5.74565306e-002, 1.72864180e-002, 1.71544120e-001, 3.00292908e+002
5.74565344e-002, 1.72864031e-002, 1.69579834e-001, 3.00535980e+002
5.67868836e-002, 1.93732884e-002, 1.71544120e-001, 3.00316132e+002
5.67868911e-002, 1.93732698e-002, 1.69579834e-001, 3.00560577e+002
5.74565157e-002, 1.72864646e-002, 1.73508406e-001, 3.00032043e+002
5.67868203e-002, 1.93734951e-002, 1.75472692e-001, 3.00968872e+002
5.74564859e-002, 1.72865856e-002, 1.75472692e-001, 3.00944672e+002
5.67868650e-002, 1.93733443e-002, 1.73508406e-001, 3.00051727e+002
5.60413934e-002, 2.14345306e-002, 1.75472692e-001, 3.01005035e+002
5.80495112e-002, 1.51764816e-002, 1.69579834e-001, 3.00526337e+002
5.80495112e-002, 1.51764890e-002, 1.71544120e-001, 3.00280975e+002
5.80495037e-002, 1.51765207e-002, 1.73508406e-001, 3.00018036e+002
5.85650392e-002, 1.30463121e-002, 1.71544120e-001, 3.00284912e+002
5.85650392e-002, 1.30463121e-002, 1.69579834e-001, 3.00532440e+002
5.85650243e-002, 1.30463811e-002, 1.75472692e-001, 3.00914398e+002
5.85650355e-002, 1.30463270e-002, 1.73508406e-001, 3.00021942e+002
5.80494814e-002, 1.51765998e-002, 1.75472692e-001, 3.00919556e+002
5.74565381e-002, 1.72863938e-002, 1.65651262e-001, 3.00980927e+002
5.74565381e-002, 1.72863901e-002, 1.63686976e-001, 3.01107239e+002
5.67868948e-002, 1.93732530e-002, 1.65651262e-001, 3.01007294e+002
5.67868985e-002, 1.93732455e-002, 1.63686976e-001, 3.01126648e+002
5.60414866e-002, 2.14342643e-002, 1.65651262e-001, 3.01049530e+002
5.60414903e-002, 2.14342549e-002, 1.63686976e-001, 3.01171661e+002
5.74565344e-002, 1.72863975e-002, 1.67615548e-001, 3.00773743e+002
5.67868948e-002, 1.93732604e-002, 1.67615548e-001, 3.00802856e+002
5.60414828e-002, 2.14342736e-002, 1.67615548e-001, 3.00850494e+002
5.85650355e-002, 1.30463187e-002, 1.65651262e-001, 3.00980927e+002
5.85650355e-002, 1.30463215e-002, 1.63686976e-001, 3.01113220e+002
5.80495149e-002, 1.51764797e-002, 1.65651262e-001, 3.00969513e+002
5.80495149e-002, 1.51764797e-002, 1.63686976e-001, 3.01099213e+002
5.85650355e-002, 1.30463149e-002, 1.67615548e-001, 3.00773102e+002
5.80495149e-002, 1.51764797e-002, 1.67615548e-001, 3.00764130e+002
5.23235351e-002, 2.93654166e-002, 1.46008402e-001, 3.01589783e+002
5.23235351e-002, 2.93654166e-002, 1.44044116e-001, 3.01615448e+002
5.12161292e-002, 3.12568247e-002, 1.46008402e-001, 3.01593628e+002
5.12161329e-002, 3.12568210e-002, 1.44044116e-001, 3.01619568e+002
5.00403792e-002, 3.31065282e-002, 1.46008402e-001, 3.01573547e+002
5.33611216e-002, 2.74348333e-002, 1.46008402e-001, 3.01559845e+002
5.52213453e-002, 2.34665684e-002, 1.46008402e-001, 3.01433899e+002
5.43274842e-002, 2.54676770e-002, 1.46008402e-001, 3.01501312e+002
4.61192988e-002, 3.83808985e-002, 1.44044116e-001, 3.01396240e+002
4.61193025e-002, 3.83808948e-002, 1.42079830e-001, 3.01332184e+002
4.46868055e-002, 4.00396399e-002, 1.44044116e-001, 3.01350677e+002
4.31947075e-002, 4.16449383e-002, 1.44044116e-001, 3.01330231e+002
4.46868055e-002, 4.00396362e-002, 1.42079830e-001, 3.01282043e+002
4.61192951e-002, 3.83809023e-002, 1.46008402e-001, 3.01394928e+002
4.46868055e-002, 4.00396399e-002, 1.46008402e-001, 3.01354309e+002
4.31947075e-002, 4.16449346e-002, 1.47972688e-001, 3.01276947e+002
4.31947075e-002, 4.16449346e-002, 1.46008402e-001, 3.01335541e+002
4.74902689e-002, 3.66709307e-002, 1.42079830e-001, 3.01398468e+002
4.74902652e-002, 3.66709344e-002, 1.44044116e-001, 3.01464447e+002
4.74902578e-002, 3.66709419e-002, 1.46008402e-001, 3.01448853e+002
5.00403829e-002, 3.31065208e-002, 1.44044116e-001, 3.01581177e+002
4.87978719e-002, 3.49120311e-002, 1.46008402e-001, 3.01513092e+002
4.87978756e-002, 3.49120237e-002, 1.44044116e-001, 3.01528473e+002
4.61193062e-002, 3.83808874e-002, 1.40115544e-001, 3.01214264e+002
4.61193100e-002, 3.83808836e-002, 1.38151258e-001, 3.01089081e+002
4.46868092e-002, 4.00396362e-002, 1.40115544e-001, 3.01169067e+002
4.31947075e-002, 4.16449383e-002, 1.42079830e-001, 3.01259247e+002
4.31947038e-002, 4.16449383e-002, 1.40115544e-001, 3.01142029e+002
4.46868092e-002, 4.00396362e-002, 1.38151258e-001, 3.01045013e+002
5.96405342e-002, 6.56287791e-003, 1.46008402e-001, 3.01429047e+002
5.93610704e-002, 8.73667654e-003, 1.46008402e-001, 3.01363861e+002
5.93610704e-002, 8.73669237e-003, 1.44044116e-001, 3.01411743e+002
5.90024106e-002, 1.08987894e-002, 1.46008402e-001, 3.01308502e+002
5.52213416e-002, 2.34665833e-002, 1.44044116e-001, 3.01466095e+002
5.60415126e-002, 2.14341898e-002, 1.44044116e-001, 3.01407227e+002
5.60415201e-002, 2.14341711e-002, 1.46008402e-001, 3.01371613e+002
5.74565455e-002, 1.72863603e-002, 1.46008402e-001, 3.01278809e+002
5.74565418e-002, 1.72863808e-002, 1.44044116e-001, 3.01320770e+002
5.67869172e-002, 1.93731897e-002, 1.46008402e-001, 3.01316742e+002
5.67869097e-002, 1.93732101e-002, 1.44044116e-001, 3.01356293e+002
5.80495074e-002, 1.51764955e-002, 1.44044116e-001, 3.01312134e+002
5.80495149e-002, 1.51764760e-002, 1.46008402e-001, 3.01270660e+002
5.85650243e-002, 1.30463783e-002, 1.42079830e-001, 3.01303558e+002
5.85650280e-002, 1.30463587e-002, 1.44044116e-001, 3.01326630e+002
5.90024069e-002, 1.08988071e-002, 1.44044116e-001, 3.01356995e+002
5.85650317e-002, 1.30463401e-002, 1.46008402e-001, 3.01279297e+002
1.72859151e-002, 5.74566908e-002, 1.57794118e-001, 3.00967865e+002
1.72859412e-002, 5.74566834e-002, 1.55829832e-001, 3.00983612e+002
1.51758716e-002, 5.80496825e-002, 1.57794118e-001, 3.00954010e+002
1.72858909e-002, 5.74566983e-002, 1.59758404e-001, 3.00982361e+002
1.51758483e-002, 5.80496863e-002, 1.61722690e-001, 3.01004852e+002
1.72858816e-002, 5.74566983e-002, 1.61722690e-001, 3.01016998e+002
1.51758501e-002, 5.80496863e-002, 1.59758404e-001, 3.00970795e+002
1.93729717e-002, 5.67869991e-002, 1.55829832e-001, 3.01011292e+002
1.93729494e-002, 5.67870066e-002, 1.57794118e-001, 3.00996918e+002
1.93729270e-002, 5.67870140e-002, 1.59758404e-001, 3.01013367e+002
2.34668069e-002, 5.52212521e-002, 1.55829832e-001, 3.01104614e+002
2.14341749e-002, 5.60415275e-002, 1.57794118e-001, 3.01040009e+002
2.34667938e-002, 5.52212596e-002, 1.57794118e-001, 3.01090759e+002
2.14341935e-002, 5.60415201e-002, 1.55829832e-001, 3.01052094e+002
2.34667826e-002, 5.52212633e-002, 1.59758404e-001, 3.01116058e+002
2.14341432e-002, 5.60415387e-002, 1.61722690e-001, 3.01098602e+002
2.34667715e-002, 5.52212670e-002, 1.61722690e-001, 3.01162140e+002
2.14341562e-002, 5.60415350e-002, 1.59758404e-001, 3.01058807e+002
1.93729140e-002, 5.67870215e-002, 1.61722690e-001, 3.01048859e+002
1.72859952e-002, 5.74566647e-002, 1.51901260e-001, 3.01140228e+002
1.72860213e-002, 5.74566573e-002, 1.49936974e-001, 3.01255707e+002
1.51759395e-002, 5.80496639e-002, 1.51901260e-001, 3.01141968e+002
1.72860436e-002, 5.74566498e-002, 1.47972688e-001, 3.01331177e+002
1.51759619e-002, 5.80496565e-002, 1.49936974e-001, 3.01255249e+002
1.30457059e-002, 5.85651807e-002, 1.49936974e-001, 3.01274872e+002
1.51759814e-002, 5.80496527e-002, 1.47972688e-001, 3.01325958e+002
1.72859691e-002, 5.74566722e-002, 1.53865546e-001, 3.01041534e+002
1.51758939e-002, 5.80496751e-002, 1.55829832e-001, 3.00975616e+002
1.51759163e-002, 5.80496714e-002, 1.53865546e-001, 3.01037628e+002
2.34668441e-002, 5.52212372e-002, 1.49936974e-001, 3.01354156e+002
2.14342307e-002, 5.60415052e-002, 1.51901260e-001, 3.01192352e+002
2.34668329e-002, 5.52212410e-002, 1.51901260e-001, 3.01241760e+002
2.34668534e-002, 5.52212335e-002, 1.47972688e-001, 3.01442596e+002
2.14342494e-002, 5.60414977e-002, 1.49936974e-001, 3.01301239e+002
1.93730202e-002, 5.67869842e-002, 1.51901260e-001, 3.01156189e+002
1.93730425e-002, 5.67869768e-002, 1.49936974e-001, 3.01264923e+002
2.14342643e-002, 5.60414940e-002, 1.47972688e-001, 3.01384827e+002
1.93730630e-002, 5.67869693e-002, 1.47972688e-001, 3.01346039e+002
2.34668199e-002, 5.52212484e-002, 1.53865546e-001, 3.01153778e+002
2.14342121e-002, 5.60415126e-002, 1.53865546e-001, 3.01101654e+002
1.93729959e-002, 5.67869917e-002, 1.53865546e-001, 3.01064423e+002
1.30457180e-002, 5.85651807e-002, 1.47972688e-001, 3.01340698e+002
1.08980900e-002, 5.90025522e-002, 1.49936974e-001, 3.01313995e+002
1.51774557e-002, 5.80494963e-002, 1.75472692e-001, 3.00971527e+002
1.72873959e-002, 5.74565008e-002, 1.75472692e-001, 3.00988800e+002
1.72865074e-002, 5.74565120e-002, 1.73508406e-001, 3.00067261e+002
1.93730164e-002, 5.67869842e-002, 1.69579834e-001, 3.00684479e+002
1.72860678e-002, 5.74566424e-002, 1.69579834e-001, 3.00665649e+002
1.72861926e-002, 5.74566051e-002, 1.71544120e-001, 3.00386688e+002
1.93731152e-002, 5.67869507e-002, 1.71544105e-001, 3.00405365e+002
1.93733741e-002, 5.67868650e-002, 1.73508376e-001, 3.00082489e+002
2.34667547e-002, 5.52212745e-002, 1.71544090e-001, 3.00485138e+002
2.34667435e-002, 5.52212782e-002, 1.69579819e-001, 3.00776703e+002
2.14342307e-002, 5.60415052e-002, 1.71544090e-001, 3.00443481e+002
2.14341767e-002, 5.60415275e-002, 1.69579819e-001, 3.00727264e+002
2.34669652e-002, 5.52213006e-002, 1.75472692e-001, 3.01046600e+002
2.34668069e-002, 5.52212521e-002, 1.73508376e-001, 3.00156036e+002
2.14348733e-002, 5.60414605e-002, 1.75472692e-001, 3.01009613e+002
2.14343909e-002, 5.60414456e-002, 1.73508376e-001, 3.00115265e+002
1.93741210e-002, 5.67868575e-002, 1.75472692e-001, 3.00992584e+002
2.34667622e-002, 5.52212708e-002, 1.63686976e-001, 3.01180481e+002
2.14341506e-002, 5.60415387e-002, 1.65651262e-001, 3.01073700e+002
2.34667547e-002, 5.52212745e-002, 1.65651262e-001, 3.01134430e+002
2.14341450e-002, 5.60415387e-002, 1.63686976e-001, 3.01120880e+002
1.93729494e-002, 5.67870066e-002, 1.65651262e-001, 3.01029144e+002
1.93729270e-002, 5.67870140e-002, 1.63686976e-001, 3.01069061e+002
1.72859561e-002, 5.74566759e-002, 1.65651262e-001, 3.00995422e+002
1.72859114e-002, 5.74566908e-002, 1.63686976e-001, 3.01035980e+002
2.34667473e-002, 5.52212782e-002, 1.67615548e-001, 3.00998383e+002
2.14341581e-002, 5.60415350e-002, 1.67615548e-001, 3.00942230e+002
1.93729755e-002, 5.67869991e-002, 1.67615548e-001, 3.00899261e+002
1.72860045e-002, 5.74566647e-002, 1.67615548e-001, 3.00875000e+002
3.66712175e-002, 4.74900492e-002, 1.57794118e-001, 3.01091125e+002
3.83810997e-002, 4.61191349e-002, 1.57794118e-001, 3.01041351e+002
3.83810923e-002, 4.61191386e-002, 1.55829832e-001, 3.01037170e+002
3.66712138e-002, 4.74900529e-002, 1.55829832e-001, 3.01089447e+002
3.49123813e-002, 4.87976223e-002, 1.57794118e-001, 3.01149750e+002
3.66712213e-002, 4.74900454e-002, 1.61722690e-001, 3.01167389e+002
3.83810997e-002, 4.61191311e-002, 1.61722690e-001, 3.01118500e+002
3.83811034e-002, 4.61191311e-002, 1.59758404e-001, 3.01078156e+002
3.66712250e-002, 4.74900417e-002, 1.59758404e-001, 3.01125397e+002
3.49123813e-002, 4.87976223e-002, 1.61722690e-001, 3.01227203e+002
3.49123888e-002, 4.87976186e-002, 1.59758404e-001, 3.01183868e+002
4.00397591e-002, 4.46867011e-002, 1.55829832e-001, 3.01000519e+002
4.00397629e-002, 4.46866974e-002, 1.57794118e-001, 3.01010315e+002
4.00397666e-002, 4.46866937e-002, 1.59758404e-001, 3.01049042e+002
4.16450053e-002, 4.31946404e-002, 1.57794118e-001, 3.00995331e+002
4.16450016e-002, 4.31946442e-002, 1.55829832e-001, 3.00983368e+002
4.16450053e-002, 4.31946404e-002, 1.61722690e-001, 3.01074982e+002
4.16450053e-002, 4.31946404e-002, 1.59758404e-001, 3.01035034e+002
4.00397629e-002, 4.46866974e-002, 1.61722690e-001, 3.01087158e+002
3.83810811e-002, 4.61191498e-002, 1.51901260e-001, 3.01144135e+002
3.83810736e-002, 4.61191535e-002, 1.49936974e-001, 3.01252045e+002
3.66711989e-002, 4.74900641e-002, 1.51901260e-001, 3.01205902e+002
3.83810699e-002, 4.61191610e-002, 1.47972688e-001, 3.01351135e+002
3.66711915e-002, 4.74900715e-002, 1.49936974e-001, 3.01315399e+002
3.49123627e-002, 4.87976409e-002, 1.51901260e-001, 3.01271942e+002
3.66711840e-002, 4.74900752e-002, 1.47972688e-001, 3.01418854e+002
3.49123552e-002, 4.87976447e-002, 1.49936974e-001, 3.01388092e+002
3.83810885e-002, 4.61191423e-002, 1.53865546e-001, 3.01068390e+002
3.66712064e-002, 4.74900603e-002, 1.53865546e-001, 3.01125580e+002
3.49123776e-002, 4.87976298e-002, 1.55829832e-001, 3.01146118e+002
3.49123701e-002, 4.87976335e-002, 1.53865546e-001, 3.01185516e+002
4.16450016e-002, 4.31946479e-002, 1.51901260e-001, 3.01076630e+002
4.16449979e-002, 4.31946479e-002, 1.49936974e-001, 3.01180145e+002
4.00397517e-002, 4.46867086e-002, 1.51901260e-001, 3.01098633e+002
4.16449979e-002, 4.31946516e-002, 1.47972688e-001, 3.01280975e+002
4.00397480e-002, 4.46867123e-002, 1.49936974e-001, 3.01205811e+002
4.00397442e-002, 4.46867160e-002, 1.47972688e-001, 3.01307007e+002
4.16450016e-002, 4.31946442e-002, 1.53865546e-001, 3.01008942e+002
4.00397554e-002, 4.46867049e-002, 1.53865546e-001, 3.01029083e+002
2.54680831e-002, 5.43273017e-002, 1.55829832e-001, 3.01160736e+002
2.54680756e-002, 5.43273054e-002, 1.57794118e-001, 3.01153381e+002
2.54680663e-002, 5.43273091e-002, 1.59758404e-001, 3.01180847e+002
